MonitoringLocationIdentifier,richness,ept_taxa,ept_present,tol_present,LatitudeMeasure,LongitudeMeasure,region
NARS_WQX-NRS_MD-10021,54,7,True,True,39.59856395,-77.88460965,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10025,22,5,True,True,39.69016583,-76.93024368,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10045,31,4,True,True,39.18863218,-76.85368602,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10046,69,6,True,True,39.40693029,-79.41190187,Ohio River Basin
NARS_WQX-NRS_MD-10052,57,7,True,True,39.44732403,-78.97642063,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10053,52,6,True,True,39.3151199,-77.65539854,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10054,49,6,True,True,39.26830308,-76.79422599,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10060,63,4,True,True,38.76443704,-75.73555877,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10077,66,8,True,True,39.29386819,-79.46484146,Ohio River Basin
NARS_WQX-NRS_MD-10078,24,5,True,True,38.99003699,-77.15981221,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10079,45,5,True,True,39.64425948,-75.868082,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10082,59,6,True,True,39.46356445,-77.3875051,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10083,31,0,False,True,38.73357821,-77.03549819,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10088,44,1,True,True,38.87857134,-75.87091471,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10093,50,2,True,True,38.92555697,-76.64383345,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10094,63,2,True,True,39.65681743,-78.40977244,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10096,47,3,True,True,39.22843476,-76.66950694,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MD-10097,53,4,True,True,39.26544769,-77.53817853,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_MI-10043,71,7,True,True,42.56949897,-84.59279596,Great Lakes
NARS_WQX-NRS_MI-10045,72,3,True,True,43.05631092,-85.59420601,Great Lakes
NARS_WQX-NRS_MI-10050,54,7,True,True,43.34147376,-83.62441072,Great Lakes
NARS_WQX-NRS_MI-10051,30,4,True,True,43.9306406,-86.02687062,Great Lakes
NARS_WQX-NRS_MI-10052,54,1,True,True,43.02233916,-86.02397235,Great Lakes
NARS_WQX-NRS_MI-10054,41,2,True,True,43.31096676,-83.96788191,Great Lakes
NARS_WQX-NRS_MI-10055,44,2,True,True,44.31521566,-84.21130805,Great Lakes
NARS_WQX-NRS_MI-10056,62,7,True,True,42.82315921,-84.93878071,Great Lakes
NARS_WQX-NRS_MI-10057,35,0,False,True,46.2920558,-88.94178909,Great Lakes
NARS_WQX-NRS_MI-10058,48,3,True,True,45.65369356,-84.99923728,Great Lakes
NARS_WQX-NRS_MI-10059,47,0,False,True,42.54166706,-84.62802707,Great Lakes
NARS_WQX-NRS_MI-10061,13,0,False,False,42.80947195,-86.17005076,Great Lakes
NARS_WQX-NRS_MI-10097,63,5,True,True,42.75546259,-82.49398014,Great Lakes
NARS_WQX-NRS_MI-10099,68,6,True,True,46.33677643,-89.67835099,Great Lakes
NARS_WQX-NRS_MI-10101,39,4,True,True,42.32680717,-86.13681824,Great Lakes
NARS_WQX-NRS_MI-10103,49,3,True,True,44.02062367,-82.99065842,Great Lakes
NARS_WQX-NRS_MI-10104,92,9,True,True,44.6744892,-84.32746796,Great Lakes
NARS_WQX-NRS_MI-10105,54,2,True,True,46.84373019,-89.33006437,Great Lakes
NARS_WQX-NRS_MI-10106,63,4,True,True,41.85573834,-86.26981234,Great Lakes
NARS_WQX-NRS_MI-10107,40,4,True,True,46.01942542,-86.22127085,Great Lakes
NARS_WQX-NRS_MI-10109,58,7,True,True,42.96817223,-84.05173434,Great Lakes
NARS_WQX-NRS_MI-10110,67,6,True,True,42.97659795,-85.51225004,Great Lakes
NARS_WQX-NRS_MI-10114,40,0,False,True,42.63642766,-82.58948436,Great Lakes
NARS_WQX-NRS_MI-10116,17,1,True,True,44.01721717,-85.75154523,Great Lakes
NARS_WQX-NRS_MI-10117,75,5,True,True,46.7152655,-89.39489377,Great Lakes
NARS_WQX-NRS_MI-10127,53,1,True,True,46.68576718,-89.41586628,Great Lakes
NARS_WQX-NRS_MI-10129,32,0,False,True,45.54514887,-84.45337414,Great Lakes
NARS_WQX-NRS_MI-10131,17,0,False,True,41.874795,-84.7893984,Great Lakes
NARS_WQX-NRS_MI-10132,38,0,False,True,42.94417911,-83.85332199,Great Lakes
NARS_WQX-NRS_MI-10133,36,2,True,True,44.95075902,-85.08357966,Great Lakes
NARS_WQX-NRS_MI-10134,57,6,True,True,46.74178176,-88.48809369,Great Lakes
NARS_WQX-NRS_MI-10136,68,7,True,True,46.46407532,-90.00448768,Great Lakes
NARS_WQX-NRS_MI-10138,43,7,True,True,43.15242931,-85.96651416,Great Lakes
NARS_WQX-NRS_MI-10139,36,7,True,True,45.36446152,-84.5085825,Great Lakes
NARS_WQX-NRS_MI-10140,69,9,True,True,46.81622694,-88.2020265,Great Lakes
NARS_WQX-NRS_MI-10141,68,5,True,True,42.155709,-84.17461787,Great Lakes
NARS_WQX-NRS_MI-10143,56,3,True,True,45.18018921,-83.63260681,Great Lakes
NARS_WQX-NRS_MI-10144,70,9,True,True,46.57276085,-88.99455083,Great Lakes
NARS_WQX-NRS_MI-10145,54,4,True,True,41.90694319,-85.62352696,Great Lakes
NARS_WQX-NRS_MI-10146,48,4,True,True,43.03484094,-83.93323098,Great Lakes
NARS_WQX-NRS_MI-10147,32,0,False,True,43.02970944,-83.67384574,Great Lakes
NARS_WQX-NRS_MI-10148,65,4,True,True,46.26555884,-89.43310093,Great Lakes
NARS_WQX-NRS_MI-10149,51,1,True,True,44.18391754,-86.17118475,Great Lakes
NARS_WQX-NRS_MI-10151,19,2,True,True,43.32067313,-83.99699064,Great Lakes
NARS_WQX-NRS_MI-10152,55,5,True,True,44.26975369,-85.95569078,Great Lakes
NARS_WQX-NRS_MI-10153,56,6,True,True,42.85931554,-84.91912977,Great Lakes
NARS_WQX-NRS_MI-10154,39,2,True,True,45.74707533,-87.8664876,Great Lakes
NARS_WQX-NRS_MI-10155,37,2,True,True,42.74129081,-84.54961724,Great Lakes
NARS_WQX-NRS_MI-10156,94,8,True,True,45.20647229,-87.7321759,Great Lakes
NARS_WQX-NRS_MI-10158,57,0,False,True,43.18335607,-82.90068569,Great Lakes
NARS_WQX-NRS_MI-10159,42,1,True,True,42.4643262,-84.04812975,Great Lakes
NARS_WQX-NRS_MI-10161,53,4,True,True,46.51578692,-85.26036191,Great Lakes
NARS_WQX-NRS_MI-10164,28,3,True,True,44.74158424,-85.64073472,Great Lakes
NARS_WQX-NRS_MI-10165,21,0,False,True,43.29709201,-83.854919,Great Lakes
NARS_WQX-NRS_MI-10166,57,4,True,True,42.92392471,-84.98954692,Great Lakes
NARS_WQX-NRS_MI-10167,43,0,False,True,46.37357258,-85.98251537,Great Lakes
NARS_WQX-NRS_MI-10169,24,0,False,True,42.25386254,-83.11887269,Great Lakes
NARS_WQX-NRS_MI-10171,56,1,True,True,41.88051296,-85.65127107,Great Lakes
NARS_WQX-NRS_MN-10130,82,3,True,True,47.88967031,-90.7971327,Great Lakes
NARS_WQX-NRS_MN-10154,34,1,True,True,47.29310861,-91.5662546,Great Lakes
NARS_WQX-NRS_MN-10216,72,5,True,True,47.90525018,-90.21860332,Great Lakes
NARS_WQX-NRS_MN-10226,57,2,True,True,47.30989734,-91.8730277,Great Lakes
NARS_WQX-NRS_NJ-10010,41,5,True,True,41.04211981,-74.04730488,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10011,74,9,True,True,41.27242262,-74.84021528,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10034,47,1,True,True,39.87754486,-75.13151153,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10038,48,2,True,True,41.31137809,-74.79188278,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10039,51,4,True,True,40.67157283,-75.17844197,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10040,2,0,False,True,40.75796391,-74.16350611,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10045,68,9,True,True,40.70015927,-74.78778261,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10057,42,1,True,True,39.83104753,-75.3484155,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10058,46,1,True,True,39.49128444,-74.65824516,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10062,32,0,False,True,39.69221825,-75.43711061,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10065,28,0,False,True,40.0245409,-74.92162645,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10068,59,6,True,True,41.11231264,-74.97563402,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10069,48,2,True,True,40.8128161,-75.09568382,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10071,42,1,True,True,40.42229939,-74.09782754,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10072,31,3,True,True,40.8751201,-74.59050843,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10074,11,0,False,True,40.87942087,-74.17183043,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10075,68,6,True,True,40.83334815,-74.98271063,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10076,55,4,True,True,40.655945,-75.1245358,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10077,21,1,True,True,40.85890253,-74.11904238,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NJ-10078,6,0,False,True,40.01542334,-75.03391151,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10038,49,7,True,True,42.42296932,-75.63216966,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10042,45,1,True,True,42.82852428,-73.98933489,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10043,53,6,True,True,43.00710779,-76.68105289,Great Lakes
NARS_WQX-NRS_NY-10044,52,8,True,True,42.16144092,-75.85677932,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10046,50,1,True,True,43.24866112,-73.74077517,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10048,40,0,False,True,44.25928163,-75.76743369,Great Lakes
NARS_WQX-NRS_NY-10049,32,1,True,True,42.47412939,-73.78701551,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10051,54,4,True,True,42.08065145,-78.42363781,Ohio River Basin
NARS_WQX-NRS_NY-10053,53,2,True,True,42.06590504,-78.46921643,Ohio River Basin
NARS_WQX-NRS_NY-10055,63,2,True,True,43.13766757,-76.29550634,Great Lakes
NARS_WQX-NRS_NY-10056,46,10,True,True,42.02895484,-76.39830205,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10062,76,9,True,True,43.53157794,-74.55172604,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10077,46,2,True,True,42.1154688,-79.26636795,Ohio River Basin
NARS_WQX-NRS_NY-10079,26,0,False,True,43.01566857,-76.85464203,Great Lakes
NARS_WQX-NRS_NY-10081,46,6,True,True,42.23492503,-78.77276172,Ohio River Basin
NARS_WQX-NRS_NY-10084,76,11,True,True,44.49954119,-74.88521954,Great Lakes
NARS_WQX-NRS_NY-10085,69,7,True,True,44.65750472,-74.00524373,Great Lakes
NARS_WQX-NRS_NY-10092,45,3,True,True,41.2925655,-74.47550692,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10093,61,8,True,True,43.7387301,-74.95859878,Great Lakes
NARS_WQX-NRS_NY-10097,47,7,True,True,42.97827417,-74.82221319,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10101,62,6,True,True,43.66567926,-75.29471159,Great Lakes
NARS_WQX-NRS_NY-10102,74,8,True,True,42.19853305,-77.41110065,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10103,28,5,True,True,42.01278309,-75.77945713,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10104,52,3,True,True,43.30507222,-73.59358931,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10105,81,1,True,True,42.54433045,-74.95157006,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10106,9,0,False,True,42.69165019,-73.70884307,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10107,45,8,True,True,42.08366265,-76.29192789,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10108,51,5,True,True,43.47235045,-73.84034429,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10111,52,1,True,True,44.91334762,-74.93946612,Great Lakes
NARS_WQX-NRS_NY-10112,60,5,True,True,42.31674129,-75.94377155,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10113,40,0,False,True,43.80096023,-75.46668635,Great Lakes
NARS_WQX-NRS_NY-10114,58,2,True,True,44.62279409,-75.2269792,Great Lakes
NARS_WQX-NRS_NY-10116,45,4,True,True,42.10099288,-75.91593829,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10125,42,3,True,True,43.12555793,-75.5838354,Great Lakes
NARS_WQX-NRS_NY-10126,32,3,True,True,43.3076253,-73.63244863,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10128,74,10,True,True,43.58079923,-75.95908256,Great Lakes
NARS_WQX-NRS_NY-10136,42,1,True,True,43.76853788,-75.50135516,Great Lakes
NARS_WQX-NRS_NY-10138,45,7,True,True,42.03474667,-77.55208966,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10152,39,5,True,True,40.84722832,-73.22628625,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10160,42,3,True,True,43.65605765,-75.56437327,Great Lakes
NARS_WQX-NRS_NY-10163,50,5,True,True,41.82692272,-74.77446161,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10164,48,3,True,True,44.13594453,-74.15509121,Great Lakes
NARS_WQX-NRS_NY-10170,59,2,True,True,43.16656562,-75.97636262,Great Lakes
NARS_WQX-NRS_NY-10172,45,3,True,True,41.25327075,-74.37718333,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10173,40,4,True,True,42.45675271,-75.57029949,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10174,17,2,True,True,41.31781455,-74.47483104,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10175,44,8,True,True,42.07086032,-75.80974005,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10178,45,3,True,True,41.49693025,-73.54893502,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10179,51,4,True,True,43.45278865,-74.86123359,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10183,81,5,True,True,44.32237693,-75.4136353,Great Lakes
NARS_WQX-NRS_NY-10187,34,3,True,True,43.56223367,-75.98671449,Great Lakes
NARS_WQX-NRS_NY-10188,46,6,True,True,42.6264597,-77.26525447,Great Lakes
NARS_WQX-NRS_NY-10196,54,1,True,True,44.60827665,-73.96279699,Great Lakes
NARS_WQX-NRS_NY-10200,41,2,True,True,42.8031254,-77.06017097,Great Lakes
NARS_WQX-NRS_NY-10207,62,6,True,True,43.47761388,-74.23156023,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10211,33,4,True,True,42.81118871,-74.69352931,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10212,39,0,False,True,44.39168643,-74.67485054,Great Lakes
NARS_WQX-NRS_NY-10214,54,9,True,True,42.69106154,-75.45007772,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10218,53,7,True,True,41.45152254,-74.76150688,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10219,39,2,True,True,41.44438306,-74.38130514,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10222,48,1,True,True,41.61301921,-74.10549041,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10223,40,0,False,True,40.90722739,-72.73717806,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10225,46,3,True,True,41.24631379,-74.16997129,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10227,75,8,True,True,43.78230725,-75.14646536,Great Lakes
NARS_WQX-NRS_NY-10229,15,0,False,True,43.11603271,-75.22303996,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10232,62,3,True,True,41.98257306,-74.00777223,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_NY-10233,72,4,True,True,42.06621384,-78.4661779,Ohio River Basin
NARS_WQX-NRS_OH-10034,76,7,True,True,40.70662879,-80.79917275,Ohio River Basin
NARS_WQX-NRS_OH-10040,64,5,True,True,40.26612187,-81.87411506,Ohio River Basin
NARS_WQX-NRS_OH-10041,31,2,True,True,40.58128227,-81.39514041,Ohio River Basin
NARS_WQX-NRS_OH-10042,60,7,True,True,39.13619193,-84.34205654,Ohio River Basin
NARS_WQX-NRS_OH-10044,28,3,True,True,39.46602773,-81.48058598,Ohio River Basin
NARS_WQX-NRS_OH-10045,44,6,True,True,41.15905547,-81.81774278,Great Lakes
NARS_WQX-NRS_OH-10046,41,4,True,True,38.82668231,-83.01768675,Ohio River Basin
NARS_WQX-NRS_OH-10048,76,4,True,True,40.37314874,-81.21326468,Ohio River Basin
NARS_WQX-NRS_OH-10049,55,2,True,True,41.79621358,-80.9177645,Great Lakes
NARS_WQX-NRS_OH-10051,50,7,True,True,40.01635616,-83.25296419,Ohio River Basin
NARS_WQX-NRS_OH-10068,88,4,True,True,39.33002385,-82.26816993,Ohio River Basin
NARS_WQX-NRS_OH-10069,58,3,True,True,41.51412559,-80.73366923,Ohio River Basin
NARS_WQX-NRS_OH-10070,35,6,True,True,41.12102096,-81.51975745,Great Lakes
NARS_WQX-NRS_OH-10075,58,3,True,True,41.23379761,-84.5905211,Great Lakes
NARS_WQX-NRS_OH-10076,23,4,True,True,40.14887007,-80.70355735,Ohio River Basin
NARS_WQX-NRS_OH-10077,55,6,True,True,39.41065184,-82.98479119,Ohio River Basin
NARS_WQX-NRS_OH-10082,45,0,False,True,41.44082459,-83.03139877,Great Lakes
NARS_WQX-NRS_OH-10083,59,4,True,True,39.90838524,-84.29816434,Ohio River Basin
NARS_WQX-NRS_OH-10087,40,1,True,True,41.39326507,-84.29579378,Great Lakes
NARS_WQX-NRS_OH-10088,32,2,True,True,40.3196533,-84.63033676,Ohio River Basin
NARS_WQX-NRS_OH-10095,57,5,True,True,40.63224262,-81.70202657,Ohio River Basin
NARS_WQX-NRS_OH-10096,38,4,True,True,40.7153895,-81.71384549,Ohio River Basin
NARS_WQX-NRS_OH-10097,22,1,True,True,39.2169141,-84.61572904,Ohio River Basin
NARS_WQX-NRS_OH-10098,44,3,True,True,39.67677013,-83.23122949,Ohio River Basin
NARS_WQX-NRS_OH-10099,57,7,True,True,41.09967638,-80.60824166,Ohio River Basin
NARS_WQX-NRS_OH-10100,54,3,True,True,41.29656907,-80.60143851,Ohio River Basin
NARS_WQX-NRS_OH-10102,57,6,True,True,39.31437381,-83.33566716,Ohio River Basin
NARS_WQX-NRS_OH-10103,55,2,True,True,41.5401303,-83.83336808,Great Lakes
NARS_WQX-NRS_OH-10104,56,2,True,True,41.74291863,-80.86951805,Great Lakes
NARS_WQX-NRS_OH-10105,63,1,True,True,39.29524891,-82.43440894,Ohio River Basin
NARS_WQX-NRS_OH-10106,37,3,True,True,39.85432913,-82.95790904,Ohio River Basin
NARS_WQX-NRS_OH-10107,16,0,False,True,41.1350848,-84.43127542,Great Lakes
NARS_WQX-NRS_OH-10108,27,3,True,True,40.50690353,-80.61779008,Ohio River Basin
NARS_WQX-NRS_OH-10109,13,0,False,True,39.48826697,-82.9948937,Ohio River Basin
NARS_WQX-NRS_OH-10113,47,3,True,True,39.30687601,-82.85680644,Ohio River Basin
NARS_WQX-NRS_PA-10042,61,5,True,True,40.07336246,-75.2235382,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10043,76,5,True,True,41.41991585,-78.7477514,Ohio River Basin
NARS_WQX-NRS_PA-10045,67,8,True,True,41.9225841,-77.12922788,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10047,46,5,True,True,40.49179697,-76.94812928,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10048,50,7,True,True,40.93107454,-80.37396527,Ohio River Basin
NARS_WQX-NRS_PA-10049,64,5,True,True,41.96989678,-76.51192148,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10050,30,0,False,True,40.92972698,-78.26004861,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10051,68,10,True,True,41.28870642,-77.34122825,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10052,56,5,True,True,41.02419317,-80.16322399,Ohio River Basin
NARS_WQX-NRS_PA-10053,71,12,True,True,41.60763429,-77.50377625,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10054,77,13,True,True,41.48846668,-78.13260722,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10057,48,5,True,True,41.44305158,-75.66055884,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10059,43,6,True,True,41.65698585,-78.6114885,Ohio River Basin
NARS_WQX-NRS_PA-10062,51,6,True,True,40.52158443,-79.39898471,Ohio River Basin
NARS_WQX-NRS_PA-10078,85,10,True,True,40.59318131,-76.02771628,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10079,60,5,True,True,41.64813087,-75.78612077,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10080,59,4,True,True,41.65584031,-76.78470344,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10082,31,4,True,True,40.09951365,-74.86764777,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10086,46,3,True,True,40.76001178,-79.54688849,Ohio River Basin
NARS_WQX-NRS_PA-10087,64,7,True,True,41.06234628,-76.85619616,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10088,63,5,True,True,41.71462403,-76.32307464,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10089,86,5,True,True,41.83369883,-79.17311249,Ohio River Basin
NARS_WQX-NRS_PA-10094,63,12,True,True,41.99990242,-76.62263816,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10095,58,9,True,True,41.45998297,-77.50980034,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10096,44,2,True,True,39.80494422,-79.32561228,Ohio River Basin
NARS_WQX-NRS_PA-10101,61,11,True,True,41.47982703,-78.06973939,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10102,70,8,True,True,41.74655583,-79.30664962,Ohio River Basin
NARS_WQX-NRS_PA-10103,65,5,True,True,41.02334786,-78.90571919,Ohio River Basin
NARS_WQX-NRS_PA-10113,61,6,True,True,41.68346542,-78.45547253,Ohio River Basin
NARS_WQX-NRS_PA-10115,72,11,True,True,41.41240829,-74.74692932,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10116,48,3,True,True,40.36424226,-75.27294934,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10117,42,0,False,True,39.87697614,-75.30212927,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10118,61,7,True,True,41.68354974,-75.10842232,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10119,61,12,True,True,41.45222641,-76.4526647,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10120,42,5,True,True,39.92537688,-80.50520104,Ohio River Basin
NARS_WQX-NRS_PA-10122,32,1,True,True,39.92203255,-75.21125802,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10123,86,6,True,True,41.89076505,-79.99304337,Ohio River Basin
NARS_WQX-NRS_PA-10124,79,12,True,True,40.97809621,-75.73480962,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10125,82,7,True,True,41.39961943,-74.73714352,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10126,68,4,True,True,41.0479924,-79.6624337,Ohio River Basin
NARS_WQX-NRS_PA-10129,21,0,False,True,40.17119867,-74.8242077,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10131,74,12,True,True,41.80463607,-77.49244816,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10132,44,4,True,True,41.85042424,-78.82659517,Ohio River Basin
NARS_WQX-NRS_PA-10134,70,7,True,True,41.39756309,-76.5766731,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10135,54,6,True,True,40.85725591,-77.48308446,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_PA-10136,73,8,True,True,40.060791,-79.683013,Ohio River Basin
NARS_WQX-NRS_TN-10057,26,0,False,True,36.60637352,-85.50504123,Ohio River Basin
NARS_WQX-NRS_TN-10151,52,5,True,True,35.76445312,-86.16621375,Ohio River Basin
NARS_WQX-NRS_TN-10155,78,7,True,True,36.3888,-84.68364,Ohio River Basin
NARS_WQX-NRS_VA-10083,79,6,True,True,37.31028069,-80.68118682,Ohio River Basin
NARS_WQX-NRS_VA-10084,89,5,True,True,38.39532786,-77.9554202,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10088,53,6,True,True,37.49176284,-78.75646116,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10090,33,3,True,True,37.05594983,-80.29942914,Ohio River Basin
NARS_WQX-NRS_VA-10091,105,9,True,True,37.59328278,-79.38320406,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10095,57,5,True,True,37.10205244,-81.04268,Ohio River Basin
NARS_WQX-NRS_VA-10119,72,8,True,True,38.92939931,-77.87369583,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10122,64,1,True,True,37.83119956,-77.122197,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10136,63,3,True,True,38.43496646,-77.52442813,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10138,59,4,True,True,37.3109561,-82.28885525,Ohio River Basin
NARS_WQX-NRS_VA-10139,58,7,True,True,36.96819064,-80.64644699,Ohio River Basin
NARS_WQX-NRS_VA-10140,43,6,True,True,37.96557639,-76.9600031,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10141,61,6,True,True,38.8826959,-78.68466031,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10143,67,6,True,True,37.62282672,-78.34483344,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10144,78,8,True,True,37.79851556,-79.77552806,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10145,77,7,True,True,38.19040647,-77.65247662,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10150,59,7,True,True,37.9393,-79.9527,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10151,69,6,True,True,38.090282,-77.392947,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10152,77,11,True,True,37.91257,-79.42857,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10157,67,3,True,True,37.9151,-77.3002,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VA-10158,74,10,True,True,37.95882,-79.6971,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VT-10135,64,10,True,True,43.23836778,-73.24959885,Mid-Atlantic / Chesapeake
NARS_WQX-NRS_VT-10136,54,7,True,True,44.92641794,-72.08737253,Great Lakes
